ProteinName	log2(A,B)	AveExpr	t	P.Value	q	B
P40509_YEAST	-0.982361446240218	6.34635287279813	10.3845930428865	9.21990171014469e-05	0.0002618613132	0.735572215517532
P77213_ECOLI	1.78198496171801	6.74827921858809	-10.3121208250427	9.55900877445787e-05	0.000271255641663	0.693165864939923
P04173_YEAST	-0.861948026188958	7.21071557066832	10.3087868908277	9.57495891439111e-05	0.000271471372185	0.691208528273863
P0AAF6_ECOLI	1.56025298292707	7.58329270544556	-10.2991241732137	9.62136448670733e-05	0.000272549453927	0.685532338302366
Q9Y450_HUMAN	0.651918840053002	6.22811923385953	-10.2908839509895	9.66114786179891e-05	0.000273438231911	0.680687939372095
P0A8A2_ECOLI	1.36174132362378	5.96906028494795	-10.2459899221314	9.88132823522483e-05	0.000279426777573	0.654232774290742
P51157_HUMAN	-0.321587316968127	13.5564453214325	10.2377745577213	9.92225699745084e-05	0.00028034039753	0.649380222175406
P47112_YEAST	-1.12021134870151	4.04157479728195	10.1835540140836	0.000101974464491	0.000287615748938	0.617264911305023
P40414_YEAST	-0.743417485543874	6.16224632123974	10.1793337126175	0.000102192406198	0.000287980680205	0.614758682933536
P32499_YEAST	-0.867312177436925	6.79343595830547	10.147940839319	0.000103830903813	0.000292344674632	0.596086368589022
P47047_YEAST	-0.99999612882169	6.24300142802287	10.1425583818104	0.000104114929157	0.000292890786868	0.592879651937784
P69829_ECOLI	2.06296832507048	5.7200177557406	-15.1130590773085	0.000319439114218	0.000834390360994	0.586599933763555
P11166_HUMAN	0.438269135765196	8.83821016973491	-10.1013593086995	0.000106319519923	0.000298834121685	0.568283190558633
P49954_YEAST	-0.704498823088352	7.9872123107409	10.0407746161873	0.000109662126943	0.000307963071519	0.531947682593875
P40364_YEAST	-0.802087918040042	6.45475705403913	10.0354666970804	0.000109960830379	0.000308535479199	0.528754826990742
P77674_ECOLI	1.73633415834065	4.14066297849351	-10.00644429971	0.000111611107931	0.000312895968097	0.511270027607907
P0A8F8_ECOLI	1.50754121983484	6.00143980538611	-10.0041648500788	0.00011174195316	0.000312992964408	0.509894812019066
P25714_ECOLI	1.37224291775339	8.38845577567803	-9.99918041317698	0.000112028700144	0.000313526104016	0.506886662610604
Q06336_YEAST	-0.950546357951625	5.51647174874394	9.96725754256494	0.00011388585423	0.000318449525327	0.487588755816452
P37051_ECOLI	1.73952542843762	6.39912551365998	-9.93667595128451	0.000115699060362	0.000322964244031	0.469049256879574
P42940_YEAST	-1.10962950693465	6.86627301034672	9.92713130545027	0.000116271913947	0.000324284960683	0.46325245467132
P0ADA1_ECOLI	1.62394076790291	4.81810636880607	-14.5948957051511	0.000358901532115	0.000927122245146	0.43916346916347
P20605_ECOLI	1.95447966426243	6.93477607514349	-9.8832960596406	0.000118946097402	0.000331459047774	0.436565023434955
P43590_YEAST	-0.95512404802664	7.38293259846371	9.87202739586793	0.000119645202201	0.000333121744484	0.429687283611161
P26459_ECOLI	2.02976283818415	4.66244194070313	-9.77983033737432	0.000125550463582	0.000349264420503	0.373148478899894
P32495_YEAST	-1.09141129888328	6.1261968391352	11.4803332771232	0.000196064037133	0.000530449458201	0.367866419949552
P16547_YEAST	-0.967074675012845	7.90958573419424	9.75023908889387	0.000127518063174	0.000354434821744	0.354900324903992
P39929_YEAST	-0.782961019864704	5.94909288577265	9.74172965947863	0.000128090581005	0.000355722091741	0.349643568040218
P40471_YEAST	-0.836134193155517	6.52399233679508	9.63021206346509	0.000135880346565	0.000376390874813	0.280369224746098
Q12349_YEAST	-0.779026918730732	6.13229875407894	9.57056983433203	0.000140274853305	0.000388233040806	0.243024102864689
P0DMC7_ECOLI	1.33420331422844	7.29376359912765	-9.552941377978	0.000141605611455	0.00039158286433	0.231946135221637
P51402_YEAST	-1.04809342790086	8.26414581758099	9.53700235246683	0.000142821638621	0.000394609998976	0.221914085977632
P25574_YEAST	-1.06397291839735	6.48562242004494	9.50188072213266	0.000145544784835	0.000401792563908	0.199755495034534
P75957_ECOLI	1.95765304879152	6.34642085487579	-9.46389015378611	0.000148559425776	0.000409766965754	0.175704385612226
Q96VH5_YEAST	-0.65902290693923	8.348258801753	9.42283946872327	0.000151899827954	0.000418625627548	0.149618990056405
P46100_HUMAN	0.394111496491905	4.72806964580516	-9.39083207756144	0.000154565761149	0.000425612070495	0.129209752579152
P63173_HUMAN	0.192584376553915	9.42004231053016	-9.37595975294512	0.000155823200669	0.000428711547018	0.119705461731762
Q12532_YEAST	-1.27378602078756	4.26812641165623	9.36079901377305	0.000157117428522	0.000431906912557	0.110003040048101
P77316_ECOLI	1.97105611010229	3.69408008904965	-9.34862608649039	0.000158165753679	0.000434390861902	0.102202607384298
P36049_YEAST	-1.09336378202349	3.84020804811792	9.34721065312971	0.000158288183073	0.000434390861902	0.101295009203842
P76193_ECOLI	1.23375380190718	8.15514002252161	-9.31939184142148	0.000160717173954	0.000440684864837	0.083432308132021
P53007_HUMAN	0.232253469746276	8.74385946678028	-9.26245328053316	0.000165826798162	0.000453929922241	0.046723414077068
P49367_YEAST	-0.859074582485607	6.91790235609491	9.24034683194344	0.000167861937844	0.000459114400226	0.032417174249883
Q04458_YEAST	-1.35476069615302	5.96036739373112	9.22396650616819	0.000169388883837	0.000462901386754	0.021797025142332
P40513_YEAST	-0.425648738603673	10.2312418600305	9.20890303395321	0.000170807509527	0.000466272771955	0.012015895827028
P38314_YEAST	-1.08933215002203	7.63677666830154	9.20782752053934	0.000170909330926	0.000466272771955	0.01131699329644
P06785_YEAST	-1.18549406739099	6.11435713291567	9.16523748901272	0.000174999408518	0.000477031078376	-0.016417613606418
P32897_YEAST	-0.851981273291675	6.37716073240494	9.12830095946915	0.000178640003643	0.00048620752663	-0.040563124510284
P32521_YEAST	-1.03993380514566	4.39952308033758	9.12805222540524	0.000178664819903	0.00048620752663	-0.040726015159358
P41543_YEAST	-1.25592910759467	5.08587273273785	9.12469583836066	0.000179000084142	0.000486712603369	-0.042924425244353
P33734_YEAST	-0.764184469088535	7.78334809497227	9.11792699181402	0.000179678466232	0.000488149016029	-0.047360146453501
P25906_ECOLI	1.93353366566852	6.27929897343618	-10.5799968532191	0.000277455815277	0.000731188258736	-0.053852351160163
Q08601_YEAST	-0.903330680171474	7.43946447944739	9.0890730204435	0.000182604362931	0.000495683963482	-0.066301242283833
P0AFJ1_ECOLI	1.6172888625061	4.92363682470065	-9.04286282510597	0.000187407778846	0.000508298662892	-0.096746591569513
Q06338_YEAST	-1.32439310801461	6.02914708566498	8.99826266196645	0.000192185288004	0.000520822130491	-0.126261491011027
P0A7D1_ECOLI	1.61477319481499	7.00091607485494	-10.3931675743565	0.000299220108619	0.000784096529596	-0.145568014591007
P37647_ECOLI	1.43263595325439	6.25668600246789	-8.96334645329105	0.000196025568378	0.000530449458201	-0.14945787074757
P27306_ECOLI	1.59913915156449	6.86011435300875	-10.3499465965188	0.000304548511765	0.000797416876214	-0.167004320297446
P64554_ECOLI	3.00820050656859	4.16977581184474	-8.91125572598461	0.000201923778158	0.000545395453962	-0.184212110904587
P02924_ECOLI	1.19558016966947	5.19517482531113	-12.5805385823508	0.000588561201416	0.001488336723953	-0.188637210239968
P10962_YEAST	-1.28803546581276	4.26282905918573	8.8899829110824	0.000204392306913	0.000551604798408	-0.198456366572239
P21499_ECOLI	2.00909470649344	8.67343679039806	-8.85040270075384	0.000209080279943	0.000563788615569	-0.225038969827663
P31554_ECOLI	1.13487448361357	5.35345169819691	-8.81323666286457	0.000213597725741	0.000575048115045	-0.250095162919731
P32608_YEAST	-0.901676476595959	6.80734884138579	8.81314093127225	0.00021360950891	0.000575048115045	-0.250159821528074
P06633_YEAST	-0.803738219474427	5.19158832307825	8.80081350637737	0.000215133237681	0.000578671041306	-0.2584910946827
Q5VWN6_HUMAN	0.725187599632115	10.4545811105388	-8.79594714039098	0.000215738257116	0.000579818853008	-0.261782752775812
P0ACQ4_ECOLI	2.39372578408116	4.86148265536832	-8.77296367171851	0.000218622874966	0.000587086366134	-0.277350549060525
P38930_YEAST	-1.17177940555944	5.57217765539054	8.72049200114399	0.000225380046528	0.000604234057139	-0.313026055369154
P47160_YEAST	-0.953917294382659	5.97326187086813	8.68425200662578	0.000230190344945	0.000616114404741	-0.337775140751951
P33333_YEAST	-1.17955503987663	6.06946161439592	8.68259238776364	0.000230413506045	0.000616204540837	-0.338910684867566
P06101_YEAST	-1.01773279429995	6.45519082544368	8.67247799980328	0.000231779046908	0.000619347132741	-0.345835239727508
P18544_YEAST	-1.04418843002609	6.71185519786054	8.65199076867176	0.000234574260913	0.000626301721255	-0.359882869276397
Q96A49_HUMAN	-0.565718926860397	10.0142112635106	8.64861808678618	0.00023503820563	0.000627025631425	-0.362198215724737
Q03104_YEAST	-1.09430733816302	5.87161888676686	8.63977144716058	0.000236260276054	0.0006296447598	-0.36827516982768
Q9HD33_HUMAN	0.691931867459766	6.42804817508367	-8.63871139358716	0.000236407211475	0.0006296447598	-0.369003707423847
P37440_ECOLI	1.94744792397943	6.77765631829936	-8.6133455046475	0.000239955432811	0.000638572068331	-0.386460021598102
O13563_YEAST	-0.8709910777673	6.0052193817554	8.60481424693748	0.000241162828626	0.000641260440467	-0.392341110981702
Q04728_YEAST	-1.06746377232591	7.07084076756832	8.57975024324401	0.000244751531207	0.00065027122507	-0.409648525400133
P0ACB2_ECOLI	1.62432481209154	4.91789030997042	-8.55847137748894	0.000247847573958	0.000657959437152	-0.424376677195593
P20051_YEAST	-0.81551572020597	6.72081902824705	8.5530200369501	0.000248648121353	0.000659546240325	-0.428154930286652
P33224_ECOLI	1.78099050741083	6.53377025619259	-8.52800172183387	0.000252361314967	0.000668850037712	-0.445521623936923
P32476_YEAST	-0.975160373044234	7.98356459328458	8.50762537385972	0.000255433730073	0.000676441767261	-0.459698704595542
P38355_YEAST	-0.787896523415396	5.83338396569308	8.4649613857758	0.000262010165162	0.00069329296754	-0.489478121251462
P17993_ECOLI	2.58404701824834	5.88650834230756	-9.70565558408901	0.000399584746354	0.001030294772303	-0.496802119788939
P52871_YEAST	-0.848507175096035	6.55995774144731	8.44464943223818	0.000265210892045	0.000701191724334	-0.503701471631697
Q12500_YEAST	-1.03928275812853	5.0803347773778	8.44316892103988	0.000265445978392	0.000701243153315	-0.50473934810592
Q07505_YEAST	-0.919041131583061	7.68834207630651	9.65483646054612	0.000408525516102	0.001051048242377	-0.523668118825917
P08536_YEAST	-0.658660707190684	10.9797576138214	8.38119830640748	0.000275509204971	0.000726647148877	-0.548323886758137
P08201_ECOLI	1.69762453198579	6.52853727724243	-8.36083799727408	0.000278912729081	0.000734432546535	-0.562704142721874
P38817_YEAST	-1.23405641937543	5.75613969981472	8.35187607030765	0.000280426474432	0.000737821112341	-0.569043411890355
O00217_HUMAN	0.290701785988579	8.18119242242938	-8.33537553915374	0.000283238851575	0.000744618225807	-0.580730485283938
P0AAA1_ECOLI	1.90383318161245	6.57631831310361	-8.31562357197048	0.000286649055755	0.000752974740966	-0.594746701697007
P37648_ECOLI	1.52209144811031	6.39800029565256	-8.28994872880502	0.000291154151191	0.00076419152516	-0.613008696387352
P31412_YEAST	-0.95635114794854	8.55858880106708	8.26689440555283	0.000295270379313	0.000774370381877	-0.629448206577546
P75863_ECOLI	1.83477574426227	5.33276113914976	-11.301410329708	0.000839882711324	0.002072305445543	-0.641241080377197
Q15428_HUMAN	0.271372741825477	7.69505156284345	-8.17779362060713	0.000311834271036	0.000815836725189	-0.693355698337589
P28000_YEAST	-0.912828305091513	6.93932845992602	8.1387837645452	0.000319427893268	0.000834390360994	-0.721523166585184
P34078_YEAST	-0.799766413089338	5.28111611025814	8.13531378968139	0.000320113802378	0.000835481609417	-0.724034278332018
Q12746_YEAST	-0.59707406795177	6.96698486281147	8.13091851245508	0.000320985097744	0.000837083831487	-0.727216314942993
P25367_YEAST	-1.04964171490356	7.84204344797665	8.12333016827676	0.00032249592572	0.000840349960291	-0.732713483511812
P35189_YEAST	-0.883405190770821	4.96931398274653	8.09849609374277	0.00032749900455	0.000852703573095	-0.750734522662418
P38624_YEAST	-0.571459115670756	8.81728965645745	8.08915163116113	0.000329405077921	0.00085698025072	-0.757527602686395
P0ADP9_ECOLI	1.75390024706612	6.58523153167904	-8.08784431787095	0.000329672778584	0.000856991107879	-0.758478504309027
P39406_ECOLI	1.62186507079648	5.88106951600292	-9.21492807416441	0.000497069008538	0.00126881351316	-0.7618006960955
Q12265_YEAST	-0.912049972390506	5.30560437151893	8.06483971228744	0.000334425482621	0.000868651493197	-0.775232837787676
P22139_YEAST	-1.0914250676768	5.73398138989616	8.02027315246804	0.00034386345537	0.000892453277623	-0.80780682724876
P56556_HUMAN	0.422870848172725	7.56987993468606	-8.01373438220972	0.000345274311799	0.000895400368397	-0.812598990109716
P20448_YEAST	-1.32258556160206	5.81491882593429	7.99066418837949	0.000350306638677	0.000907576205344	-0.829533335635425
P25374_YEAST	-0.936591877138675	10.6324690546364	7.98966019201663	0.000350527587304	0.000907576205344	-0.83027124639499
P0ADN6_ECOLI	1.70132038778481	4.40215446385113	-7.97281006452794	0.000354260279089	0.000916511080029	-0.842667394233874
P54783_YEAST	-0.862877178486274	7.29985884349931	7.95201189832088	0.000358932013111	0.000927122245146	-0.857998655401182
Q03102_YEAST	-1.14638223609141	6.31461384584378	7.89794770283212	0.000371417983343	0.000958612128438	-0.898011174771458
P39391_ECOLI	1.98920048131253	11.213429833213	-31.4425968980519	0.006127626250292	0.013509858010813	-0.945083062195663
P38922_YEAST	-1.04578988620606	5.58384922296999	8.86957545347286	0.000583390400638	0.00147640901391	-0.956110867722636
Q13217_HUMAN	1.44498210283222	6.57687862914424	-7.78250206663361	0.000399825339067	0.001030294772303	-0.984231531850907
P20436_YEAST	-0.761303900104264	5.72687113275303	7.76667009731904	0.000403916471358	0.00104001295713	-0.996139409485205
Q08162_YEAST	-0.767473421336868	5.45261227830355	8.76091547359758	0.000614258900112	0.00154850383191	-1.01866224741095
P53250_YEAST	-1.19807906303821	6.54738728329451	7.66661300385715	0.000430937131834	0.00110783205749	-1.07187089848409
Q6EMK4_HUMAN	0.307279980753782	6.94976936435785	-7.63172344536547	0.000440853250144	0.001132428727858	-1.09847268583575
P53145_YEAST	1.95365594903439	6.10123835073407	-10.129672441856	0.00120544446569	0.002901632422222	-1.10186629927682
P08312_ECOLI	1.9173587849445	7.33807813110624	-7.62561740359126	0.000442616035716	0.00113605946973	-1.10313871278363
P41223_HUMAN	0.778834662948355	7.07585816280973	-7.61067136805058	0.000446965840825	0.001146319333094	-1.11457311904013
P38260_YEAST	-1.03128154682512	6.75941555187481	7.59361014444319	0.000451992582919	0.001158297777504	-1.12764863759646
P32496_YEAST	-0.985636536809025	6.78360703680305	7.57827144666291	0.000456568424265	0.001169102768275	-1.13942493256235
P42785_HUMAN	0.345923606845133	6.79475723243593	-7.57006280939286	0.000459039504988	0.001174505484046	-1.14573526875704
P25746_ECOLI	1.12026692053924	6.04557706264323	-9.92475721961191	0.001289299195986	0.003092036124887	-1.18764366794749
Q9NRL2_HUMAN	0.199106180768629	11.9710341734049	-7.50765797534922	0.000478346443476	0.001222942322472	-1.19389539305008
P49017_YEAST	-0.699801797965104	6.26744926834253	7.48475750205095	0.000485668838559	0.001240687402196	-1.2116518517362
P0ABQ0_ECOLI	2.99348545481875	5.17178534537921	-9.84993467053649	0.001321784320052	0.003162945260346	-1.21938533872418
P38604_YEAST	-0.780632629636649	5.27938337693477	7.43714113745148	0.000501318478792	0.001278657014143	-1.24871682075421
P0ABC3_ECOLI	1.34608819312335	10.9550335495152	-7.43513904010454	0.000501989317848	0.001279364625111	-1.25027956238893
P40498_YEAST	-1.15381192944134	5.42532430909986	7.42111235054522	0.00050671880008	0.00129040684249	-1.26123788157233
P21338_ECOLI	1.39344586062211	4.55691926074591	-9.73010524664452	0.001376038818061	0.003280702519307	-1.2707005978581
P0AGI1_ECOLI	2.49886315908092	5.31731645274846	-8.32250212387804	0.000760912943517	0.001893258525109	-1.27831520465092
P76419_ECOLI	1.8004603666188	6.23768704923119	-7.39323835580117	0.000516272996117	0.001313708750683	-1.28306519245599
Q46811_ECOLI	1.68082027702746	5.24745849193156	-8.27835729912116	0.000777931417852	0.001931170206758	-1.30513126999897
P0AEZ9_ECOLI	0.917767289053679	7.8382757684713	-9.61794550363527	0.001429445550144	0.003405536211772	-1.31927747980058
P25522_ECOLI	2.0286697034744	5.38361638900445	-9.53286640704682	0.001471748083416	0.003498629215839	-1.35648464514366
P38732_YEAST	-1.05768010108509	5.44788535990417	7.29071593730162	0.000553275569439	0.001406764778589	-1.36393457126008
P17117_ECOLI	2.2519014069587	4.87846637629733	-7.27152509407179	0.000560542168535	0.001424127446934	-1.37917581338029
Q04175_YEAST	-1.18666920947607	5.94245972321735	7.26377812983218	0.000563507148268	0.001430542737056	-1.385337731337
Q08245_YEAST	-0.837312660132447	8.64319045089978	7.24507240937238	0.000570742313819	0.001447780034742	-1.40023840588714
P0AF24_ECOLI	1.31202861555644	6.69772987432525	-7.23791456254674	0.000573539601502	0.001453741842621	-1.40594854962757
P28495_YEAST	-0.642109977637062	7.23705990476534	7.22176891282448	0.00057990842675	0.001468740034106	-1.41884562968421
P31120_ECOLI	1.99336566319306	5.60963208774099	-7.17021900463585	0.000600803702484	0.001518114716766	-1.4601814809855
P77756_ECOLI	1.95358731428282	4.97799826159238	-8.01916191374044	0.00088774871914	0.002177193691284	-1.46517954269587
P47018_YEAST	-0.762526524438815	8.65769885078698	7.15948564550883	0.000605264414071	0.001528198660373	-1.46881856006602
O43137_YEAST	-0.84631905679462	7.58965426862298	7.13818855920466	0.000614230533376	0.00154850383191	-1.48598742355974
Q12024_YEAST	-0.712643849608511	5.275771430441	7.10186081832749	0.000629885610147	0.00158666770271	-1.5153695934287
P39099_ECOLI	1.56382650441634	5.33777263936598	-7.09737353100485	0.000631851555913	0.001590387972004	-1.51900739702495
P38765_YEAST	-0.896136582438086	5.74763390489755	7.09180429064765	0.000634301507515	0.001595319800804	-1.52352492181982
Q9Y4D7_HUMAN	-0.267191392800546	8.65357866016632	7.06235113266328	0.000647444368678	0.001627116759614	-1.54746389096439
Q04660_YEAST	-1.17175713012177	5.61488396675023	7.04813864336816	0.000653900136726	0.001642072003578	-1.55904441432722
